path,resource count,relation count,codebase resources not deployed,codebase resources requires review,discovered packages total,codebase relations dwarf compiled paths,codebase relations dwarf included paths,codebase resources discrepancies total,dwarf compiled paths not mapped total,dwarf included paths not mapped total,from download url,to download url
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aespipe-debugsource-2.4g-3.fc40.x86_64/d2d-details.json,25,11,,1,2,4,7,1,2,27,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aespipe-debugsource-2.4g-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aespipe-debuginfo-2.4g-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/alglib-debugsource-4.01.0-3.fc40.x86_64/d2d-details.json,44,28,,1,1,3,25,1,2,83,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/alglib-debugsource-4.01.0-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/alglib-debuginfo-4.01.0-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/amoebax-debugsource-0.2.1-28.fc40.x86_64/d2d-details.json,111,96,,1,3,2,94,1,2,142,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/amoebax-debugsource-0.2.1-28.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/amoebax-debuginfo-0.2.1-28.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aeskeyfind-debugsource-1.0-18.fc40.x86_64/d2d-details.json,19,5,,1,0,1,4,1,2,15,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aeskeyfind-debugsource-1.0-18.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aeskeyfind-debuginfo-1.0-18.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/archivemount-debugsource-0.9.1-10.fc40.x86_64/d2d-details.json,16,2,,1,2,,2,1,2,44,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/archivemount-debugsource-0.9.1-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/archivemount-debuginfo-0.9.1-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/ahven-debugsource-2.8-10.fc40.x86_64/d2d-details.json,49,30,,1,1,2,28,1,2,42,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ahven-debugsource-2.8-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ahven-debuginfo-2.8-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aqualung-debugsource-1.2-6.fc40.x86_64/d2d-details.json,137,138,,1,4,19,119,1,2,316,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aqualung-debugsource-1.2-6.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aqualung-debuginfo-1.2-6.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/argtable-debugsource-2.13-28.fc40.x86_64/d2d-details.json,27,12,,1,2,1,11,1,2,16,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/argtable-debugsource-2.13-28.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/argtable-debuginfo-2.13-28.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/asunder-debugsource-3.0.1-3.fc40.x86_64/d2d-details.json,37,22,,1,1,,22,1,2,162,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/asunder-debugsource-3.0.1-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/asunder-debuginfo-3.0.1-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/avogadro2-debugsource-1.98.1-5.fc40.x86_64/d2d-details.json,50,31,,1,2,1,30,1,2,388,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/avogadro2-debugsource-1.98.1-5.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/avogadro2-debuginfo-1.98.1-5.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/almanah-debugsource-0.12.3-11.fc40.x86_64/d2d-details.json,90,72,,1,7,5,67,1,2,229,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/almanah-debugsource-0.12.3-11.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/almanah-debuginfo-0.12.3-11.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/awesome-debugsource-4.3-16.fc40.x86_64/d2d-details.json,103,83,3,1,2,2,81,1,2,97,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/awesome-debugsource-4.3-16.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/awesome-debuginfo-4.3-16.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/apk-tools-debugsource-2.14.1-1.fc40.x86_64/d2d-details.json,77,70,23,2,2,20,50,2,2,45,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apk-tools-debugsource-2.14.1-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apk-tools-debuginfo-2.14.1-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/atasm-debugsource-1.23-3.fc40.x86_64/d2d-details.json,30,15,,1,2,1,14,1,2,15,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/atasm-debugsource-1.23-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/atasm-debuginfo-1.23-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/antic-debugsource-0.2.5-6.fc40.x86_64/d2d-details.json,88,70,,1,1,8,62,1,2,26,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/antic-debugsource-0.2.5-6.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/antic-debuginfo-0.2.5-6.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/apbs-debugsource-3.0.0-22.fc40.x86_64/d2d-details.json,138,93,18,2,2,,93,2,2,25,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apbs-debugsource-3.0.0-22.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apbs-debuginfo-3.0.0-22.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/appmenu-qt5-debugsource-0.3.0+16.10.20160628.1-35.fc40.x86_64/d2d-details.json,44,23,,1,2,,23,1,2,234,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/appmenu-qt5-debugsource-0.3.0+16.10.20160628.1-35.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/appmenu-qt5-debuginfo-0.3.0+16.10.20160628.1-35.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/AGReader-debugsource-1.2-36.fc40.x86_64/d2d-details.json,29,14,,1,1,,14,1,2,27,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/AGReader-debugsource-1.2-36.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/AGReader-debuginfo-1.2-36.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/atomix-debugsource-44.0-4.fc40.x86_64/d2d-details.json,47,31,,1,1,3,28,1,2,91,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/atomix-debugsource-44.0-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/atomix-debuginfo-44.0-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/adns-debugsource-1.6.0-12.fc40.x86_64/d2d-details.json,41,16,8,2,2,,16,2,2,61,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adns-debugsource-1.6.0-12.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adns-debuginfo-1.6.0-12.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/apr-debugsource-1.7.3-8.fc40.x86_64/d2d-details.json,187,211,,1,7,85,126,1,2,87,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apr-debugsource-1.7.3-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apr-debuginfo-1.7.3-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/arianna-debugsource-24.02.1-1.fc40.x86_64/d2d-details.json,75,53,,1,6,3,50,1,2,332,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/arianna-debugsource-24.02.1-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/arianna-debuginfo-24.02.1-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/ArpON-debugsource-3.0-26.fc40.x86_64/d2d-details.json,52,37,,1,1,1,36,1,2,61,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ArpON-debugsource-3.0-26.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ArpON-debuginfo-3.0-26.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/axmail-debugsource-2.9-11.fc40.x86_64/d2d-details.json,33,19,,1,1,1,18,1,2,32,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/axmail-debugsource-2.9-11.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/axmail-debuginfo-2.9-11.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/apr-util-debugsource-1.6.3-16.fc40.x86_64/d2d-details.json,124,130,12,2,8,46,84,2,2,73,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apr-util-debugsource-1.6.3-16.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/apr-util-debuginfo-1.6.3-16.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/axel-debugsource-2.17.13-1.fc40.x86_64/d2d-details.json,41,41,,1,3,15,26,1,2,57,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/axel-debugsource-2.17.13-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/axel-debuginfo-2.17.13-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/abook-debugsource-0.6.1-25.fc40.x86_64/d2d-details.json,49,35,,1,4,3,32,1,2,40,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/abook-debugsource-0.6.1-25.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/abook-debuginfo-0.6.1-25.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aml-debugsource-0.3.0-4.fc40.x86_64/d2d-details.json,23,6,,1,1,,6,1,2,31,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aml-debugsource-0.3.0-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aml-debuginfo-0.3.0-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/arp-scan-debugsource-1.10.0-4.fc40.x86_64/d2d-details.json,23,9,,1,2,,9,1,2,44,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/arp-scan-debugsource-1.10.0-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/arp-scan-debuginfo-1.10.0-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/authselect-debugsource-1.5.0-5.fc40.x86_64/d2d-details.json,64,14,31,2,1,2,12,2,2,30,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/authselect-debugsource-1.5.0-5.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/authselect-debuginfo-1.5.0-5.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/appstream-generator-debugsource-0.9.1-3.fc40.x86_64/d2d-details.json,119,113,,1,5,52,61,1,2,123,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/appstream-generator-debugsource-0.9.1-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/appstream-generator-debuginfo-0.9.1-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/anagramarama-debugsource-0.7-6.fc40.x86_64/d2d-details.json,27,11,,1,1,1,10,1,2,41,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/anagramarama-debugsource-0.7-6.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/anagramarama-debuginfo-0.7-6.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/akonadi-debugsource-1.13.0-126.fc40.x86_64/d2d-details.json,32,14,,1,1,1,13,1,2,90,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/akonadi-debugsource-1.13.0-126.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/akonadi-debuginfo-1.13.0-126.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aide-debugsource-0.18.6-4.fc40.x86_64/d2d-details.json,87,102,,1,5,33,69,1,2,61,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aide-debugsource-0.18.6-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aide-debuginfo-0.18.6-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/adjtimex-debugsource-1.29-30.fc40.x86_64/d2d-details.json,17,3,,1,0,,3,1,2,47,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adjtimex-debugsource-1.29-30.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adjtimex-debuginfo-1.29-30.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/abcm2ps-debugsource-8.14.13-6.fc40.x86_64/d2d-details.json,28,14,,1,2,1,13,1,2,28,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/abcm2ps-debugsource-8.14.13-6.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/abcm2ps-debuginfo-8.14.13-6.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/adime-debugsource-2.2.1-39.fc40.x86_64/d2d-details.json,44,52,,1,0,25,27,1,2,31,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adime-debugsource-2.2.1-39.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adime-debuginfo-2.2.1-39.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/abe-debugsource-1.1-50.fc40.x86_64/d2d-details.json,45,30,,1,0,1,29,1,2,30,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/abe-debugsource-1.1-50.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/abe-debuginfo-1.1-50.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/agedu-debugsource-0-30.20200705.2a7d4a2.fc40.x86_64/d2d-details.json,33,19,,1,1,1,18,1,2,45,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/agedu-debugsource-0-30.20200705.2a7d4a2.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/agedu-debuginfo-0-30.20200705.2a7d4a2.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aunit-debugsource-2020-10.fc40.x86_64/d2d-details.json,65,39,,1,1,3,36,1,2,10,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aunit-debugsource-2020-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aunit-debuginfo-2020-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/afflib-debugsource-3.7.20-1.fc40.x86_64/d2d-details.json,159,122,18,2,7,18,104,2,2,200,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/afflib-debugsource-3.7.20-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/afflib-debuginfo-3.7.20-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/ark-debugsource-24.02.1-1.fc40.x86_64/d2d-details.json,294,39,187,2,3,1,38,2,2,406,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ark-debugsource-24.02.1-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ark-debuginfo-24.02.1-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aces_container-debugsource-1.0.2-16.fc40.x86_64/d2d-details.json,34,19,,1,2,,19,1,2,98,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aces_container-debugsource-1.0.2-16.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aces_container-debuginfo-1.0.2-16.fc40.x86_64.rpm#to
